"distribution_id","accession_no","customer_id","di_user_id","request_date","supplied_date","packet_type","quantity_supplied","purpose","remarks","stored_date"
"1","BTNC36","1","1","20-Jun-11","23-Jun-11","User Sample","30",,"Supplied for collaborative research between CNR an","Old Data"
"2","BTNC29","2","1","15-Mar-12","08-Sep-12","User Sample","30",,"Nill","Old Data"
"3","BTNC63","3","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"4","BTNC71","4","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"5","BTNC170","5","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"6","BTNC358","6","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"7","BTNC371","7","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"8","BTNC372","8","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"9","BTNC384","9","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"10","BTNC320","10","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"11","BTNC488","11","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"12","BTNC720","12","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"13","BTNC827","13","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"14","BTNC894","14","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"15","BTNC1118","15","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"16","BTNC1119","16","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"17","BTNC1120","17","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"18","BTNC1121","18","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"19","BTNC1122","19","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"20","BTNC1123","20","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"21","BTNC1124","21","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"22","BTNC1125","22","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"23","BTNC1126","23","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"24","BTNC1127","24","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"25","BTNC1252","25","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"26","BTNC1253","26","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"27","BTNC1254","27","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"28","BTNC1255","28","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"29","BTNC1256","29","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"30","BTNC1257","30","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"31","BTNC1258","31","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"32","btnc1259","32","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"33","BTNC1260","33","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"34","BTNC1261","34","1","05-Mar-12","08-Jul-12","User Sample","30",,"Nill","Old Data"
"35","BTNC29","35","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"36","BTNC371","36","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"37","BTNC372","37","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"38","BTNC384","38","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"39","BTNC71","39","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"40","BTNC320","40","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"41","BTNC827","41","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"42","BTNC488","42","1","17-Apr-09","17-Apr-09","Characterization","25",,"Nill","Old Data"
"43","BTNC410","43","1","22-Mar-07","22-Mar-07","Characterization","1",,"Nill","Old Data"
"44","BTNC411","44","1","22-Mar-07","22-Mar-07","Characterization","1",,"Nill","Old Data"
"45","BTNC435","45","1","15-May-07","15-May-07","Characterization","20",,"Nill","Old Data"
"46","BTNC436","46","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"47","BTNC437","47","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"48","BTNC438","48","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"49","BTNC439","49","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"50","BTNC440","50","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"51","BTNC441","51","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"52","BTNC444","52","1","16-May-09","16-May-07","Characterization","20",,"Nill","Old Data"
"53","BTNC456","53","1","16-May-07","20-May-07","Characterization","20",,"Nill","Old Data"
"54","BTNC457","54","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"55","BTNC460","55","1","19-Feb-08","19-Feb-08","Characterization","100",,"Nill","Old Data"
"56","BTNC464","56","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"57","BTNC466","57","1","19-Mar-08","19-Mar-08","Characterization","28",,"Nill","Old Data"
"58","BTNC466","58","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"59","BTNC468","59","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"60","BTNC477","60","1","05-Jan-07","16-May-07","Characterization","20",,"Nill","Old Data"
"61","BTNC478","61","1","16-May-07","16-May-07","Characterization","20",,"Nill","Old Data"
"62","BTNC478","62","1","19-Mar-08","19-Mar-08","Characterization","40",,"Nill","Old Data"
"63","BTNC479","63","1","16-May-08","16-May-08","Characterization","20",,"Nill","Old Data"
"64","BTNC480","64","1","19-Mar-08","19-Mar-08","Characterization","20",,"Nill","Old Data"
"65","BTNC482","65","1","19-Mar-08","19-Mar-08","Characterization","30",,"Nill","Old Data"
"66","BTNC498","66","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"67","BTNC499","67","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"68","BTNC503","68","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"69","BTNC509","69","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"70","BTNC512","70","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"71","BTNC514","71","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"72","BTNC516","72","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"73","BTNC525","73","1","19-Feb-08","19-Feb-08","Characterization","80",,"Nill","Old Data"
"74","BTNC526","74","1","19-Feb-08","19-Feb-08","Characterization","100",,"Nill","Old Data"
"75","BTNC532","75","1","19-Feb-08","19-Feb-08","Characterization","100",,"Nill","Old Data"
"76","BTNC534","76","1","19-Feb-08","25-Jun-09","Characterization","100",,"Nill","Old Data"
"77","BTNC538","77","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"78","BTNC546","78","1","19-Feb-08","19-May-08","Characterization","10",,"Nill","Old Data"
"79","BTNC457","79","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"80","BTNC549","80","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"81","BTNC552","81","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"82","BTNC560","82","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"83","BTNC564","83","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"84","BTNC565","84","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"85","BTNC569","85","1","17-Mar-08","17-Mar-08","Characterization","80",,"Nill","Old Data"
"86","BTNC570","86","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"87","BTNC571","87","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"88","BTNC576","88","1","19-May-08","19-May-08","Characterization","10",,"Nill","Old Data"
"89","BTNC2","89","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"90","BTNC6","90","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"91","BTNC108","91","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"92","BTNC109","92","1","16-May-07","16-May-07","Characterization","10",,"Nill","Old Data"
"93","BTNC109","93","1","19-Mar-08","19-Mar-08","Characterization","15",,"Nill","Old Data"
"94","BTNC111","94","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"95","BTNC113","95","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"96","BTNC114","96","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"97","BTNC115","97","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"98","BTNC128","98","1","16-May-07","26-Jun-09","Characterization","10",,"Nill","Old Data"
"99","BTNC129","99","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"100","BTNC130","100","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"101","BTNC131","101","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"102","BTNC146","102","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"103","BTNC147","103","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"104","BTNC161","104","1","19-Mar-08","19-Mar-08","Characterization","10",,"Nill","Old Data"
"105","BTNC164","105","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"106","BTNC17","106","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"107","BTNC176","107","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"108","BTNC182","108","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"109","BTNC183","109","1","19-Feb-08","19-Feb-08","Characterization","10",,"8","Old Data"
"110","BTNC202","110","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"111","BTNC21","111","1","19-Mar-08","19-Mar-08","Characterization","10",,"Nill","Old Data"
"112","BTNC21","112","1","16-May-07","16-May-07","Characterization","10",,"Nill","Old Data"
"113","BTNC225","113","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"114","BTNC246","114","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"115","BTNC259","115","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"116","BTNC260","116","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"117","BTNC262","117","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"118","BTNC263","118","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"119","BTNC267","119","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"120","BTNC28","120","1","19-Mar-08","19-Mar-08","Characterization","10",,"Nill","Old Data"
"121","BTNC28","121","1","16-May-07","16-May-07","Characterization","10",,"Nill","Old Data"
"122","BTNC284","122","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"123","BTNC287","123","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"124","BTNC298","124","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"125","BTNC299","125","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"126","BTNC312","126","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"127","BTNC317","127","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"128","BTNC327","128","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"129","BTNC335","129","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"130","BTNC340","130","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"131","BTNC370","131","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"132","BTNC373","132","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"133","BTNC375","133","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"134","BTNC578","134","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"135","BTNC583","135","1","19-Feb-08","19-Feb-08","Characterization","5",,"Nill","Old Data"
"136","BTNC66","136","1","22-Mar-07","22-Mar-07","Characterization","10",,"Nill","Old Data"
"137","BTNC70","137","1","16-May-07","16-May-07","Characterization","10",,"Nill","Old Data"
"138","BTNC73","138","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"139","BTNC84","139","1","22-Mar-07","22-Mar-07","Characterization","5",,"Nill","Old Data"
"140","BTNC93","140","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"141","BTNC94","141","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"142","BTNC96","142","1","19-Feb-08","19-Feb-08","Characterization","10",,"Nill","Old Data"
"143","BTNC490","143","3","1/10/16","04/10/16","Rest","243","Research","Cumulative of 2015 and 2016 distribution","29-Nov-2016"
"145","BTNC491","145","3","01/10/16","04/10/16","Characterization","29","Research","Cumulative of 2015 and 2016 distribution","29-Nov-2016"
"146","BTNC2037","146","3",,,"User Sample","22","Characterization",,"23-Mar-2017"
"147","BTNC2038","147","3",,,"User Sample","16","Characterization",,"23-Mar-2017"
"148","BTNC2039","148","3",,,"User Sample","22","Characterization",,"23-Mar-2017"
"149","BTNC2075","149","3",,,"User Sample","18","Characterization",,"23-Mar-2017"
"150","BTNC2329","150","3",,,"User Sample","14","Characterization",,"23-Mar-2017"
"151","BTNC1002","151","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"152","BTNC1002","152","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"153","BTNC1006","153","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"154","BTNC1002","154","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"155","BTNC101","155","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"156","BTNC101","156","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"157","BTNC101","157","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"158","BTNC1012","158","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"159","BTNC1013","159","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"160","BTNC102","160","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"161","BTNC1002","161","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"162","BTNC1002","162","3",,,"User Sample","30","Characterization",,"23-Mar-2017"
"163","BTNC1006","163","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"164","BTNC1002","164","3",,,"Rest","20","Characterization",,"23-Mar-2017"
"165","BTNC101","165","3",,,"Characterization","30","Characterization",,"23-Mar-2017"
"166","BTNC1002","166","3",,,"Characterization","30","Characterization",,"27-Mar-2017"
"167","BTNC1239","167","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"168","BTNC1302","168","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"169","BTNC1303","169","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"170","BTNC1375","170","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"171","BTNC1376","171","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"172","BTNC1435","172","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"173","BTNC1439","173","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"174","BTNC1439","174","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"175","BTNC1441","175","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"176","BTNC1442","176","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"177","BTNC1443","177","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"178","BTNC1445","178","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"179","BTNC1447","179","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"180","BTNC1453","180","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"181","BTNC1455","181","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"182","BTNC1459","182","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"183","BTNC1480","183","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"184","BTNC1481","184","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"185","BTNC1490","185","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"186","BTNC1506","186","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"187","BTNC1522","187","3",,,"User Sample","30","Characterization",,"29-Mar-2017"
"188","BTNC1002","188","3",,,"Characterization","30","Characterization",,"03-Apr-2017"
"189","BTNC1002","189","3",,,"Characterization","30","Characterization",,"03-Apr-2017"
"190","BTNC1002","190","3",,,"Characterization","30","Characterization",,"03-Apr-2017"
"191","BTNC1006","191","3",,,"Characterization","30","Characterization",,"03-Apr-2017"
"192","BTNC101","192","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"193","BTNC1012","193","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"194","BTNC1013","194","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"195","BTNC1041","195","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"196","BTNC105","196","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"197","BTNC1053","197","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"198","BTNC1105","198","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"199","BTNC117","199","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"200","BTNC118","200","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"201","BTNC1209","201","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"202","BTNC1233","202","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"203","BTNC1273","203","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"204","BTNC1274","204","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"205","BTNC1275","205","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"206","BTNC1276","206","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"207","BTNC1277","207","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"208","BTNC1278","208","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"209","BTNC1279","209","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"210","BTNC1280","210","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"211","BTNC1281","211","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"212","BTNC1282","212","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"213","BTNC1283","213","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"214","BTNC1284","214","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"215","BTNC1285","215","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"216","BTNC1286","216","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"217","BTNC1287","217","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"218","BTNC1288","218","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"219","BTNC1289","219","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"220","BTNC1290","220","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"221","BTNC1291","221","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"222","BTNC1292","222","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"223","BTNC1293","223","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"224","BTNC1295","224","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"225","BTNC1296","225","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"226","BTNC135","226","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"227","BTNC1351","227","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"228","BTNC1353","228","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"229","BTNC1354","229","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"230","BTNC1378","230","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"231","BTNC1429","231","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"232","BTNC1430","232","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"233","BTNC1431","233","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"234","BTNC1432","234","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"235","BTNC1433","235","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"236","BTNC1531","236","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"237","BTNC1544","237","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"238","BTNC1545","238","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"239","BTNC1546","239","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"240","BTNC1548","240","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"241","BTNC1549","241","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"242","BTNC1553","242","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"243","BTNC1554","243","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"244","BTNC1555","244","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"245","BTNC1556","245","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"246","BTNC1557","246","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"247","BTNC1558","247","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"248","BTNC1606","248","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"249","BTNC1607","249","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"250","BTNC1608","250","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"251","BTNC1609","251","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"252","BTNC1610","252","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"253","BTNC1611","253","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"254","BTNC1612","254","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"255","BTNC1613","255","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"256","BTNC1614","256","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"257","BTNC1615","257","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"258","BTNC1616","258","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"259","BTNC1617","259","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"260","BTNC162","260","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"261","BTNC1621","261","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"262","BTNC165","262","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"263","BTNC167","263","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"264","BTNC1678","264","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"265","BTNC1679","265","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"266","BTNC1680","266","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"267","BTNC1681","267","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"268","BTNC173","268","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"269","BTNC174","269","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"270","BTNC180","270","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"271","BTNC1866","271","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"272","BTNC1871","272","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"273","BTNC1872","273","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"274","BTNC1873","274","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"275","BTNC1874","275","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"276","BTNC1874","276","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"277","BTNC192","277","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"278","BTNC1922","278","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"279","BTNC1923","279","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"280","BTNC1924","280","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"281","BTNC1925","281","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"282","BTNC1926","282","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"283","BTNC1927","283","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"284","BTNC1928","284","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"285","BTNC1929","285","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"286","BTNC1930","286","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"287","BTNC1931","287","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"288","BTNC1932","288","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"289","BTNC1933","289","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"290","BTNC1934","290","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"291","BTNC1935","291","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"292","BTNC1936","292","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"293","BTNC1937","293","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"294","BTNC1938","294","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"295","BTNC1939","295","3",,,"User Sample","15","Characterization",,"05-Apr-2017"
"296","BTNC1939","296","3",,,"Characterization","15","Characterization",,"05-Apr-2017"
"297","BTNC198","297","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"298","BTNC199","298","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"299","BTNC2024","299","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"300","BTNC2034","300","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"301","BTNC2035","301","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"302","BTNC2036","302","3",,,"User Sample","22","Characterization",,"05-Apr-2017"
"303","BTNC2036","303","3",,,"Characterization","8","Characterization",,"05-Apr-2017"
"304","BTNC2037","304","3",,,"User Sample","22","Characterization",,"05-Apr-2017"
"305","BTNC2037","305","3",,,"Characterization","8","Characterization",,"05-Apr-2017"
"306","BTNC2038","306","3",,,"User Sample","16","Characterization",,"05-Apr-2017"
"307","BTNC2038","307","3",,,"Characterization","14","Characterization",,"05-Apr-2017"
"308","BTNC2039","308","3",,,"User Sample","22","Characterization",,"05-Apr-2017"
"309","BTNC2039","309","3",,,"Characterization","8","Characterization",,"05-Apr-2017"
"310","BTNC2040","310","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"311","BTNC2041","311","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"312","BTNC2042","312","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"313","BTNC205","313","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"314","BTNC2051","314","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"315","BTNC2068","315","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"316","BTNC2071","316","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"317","BTNC2072","317","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"318","BTNC2075","318","3",,,"User Sample","18","Characterization",,"05-Apr-2017"
