"field_id","donor_id","altitude","latitude","longitude","topography","soil_colour","soil_texture"
"2889","2889","1893","27? 3231.14 N","89? 5042.51 E","Slopy","Gray","Loam"
"2890","2890","1893","27? 32.31.14N","89? 5042.51 E","Gentle slope","Gray","loamy"
"2891","2891","1804","27? 3219.86 N","89? 5028.63 E","Slopy","Gray","Loam"
"2892","2892","1803","27? 3220.31 N","89? 5056.78 E","Slightly Slopy","Black","Loam"
"2893","2893","1803","27? 3220.31 N","89? 5056.78 E","Slightly Slopy","Black","Loam"
"2894","2894","1383","27? 3150.12 N","89? 5026.96 E","Slopy","Black","Loam"
"2895","2895","1383","27? 3150.12 N","89? 5026.96 E","Slopy","Black","Loam"
"2896","2896","1383","27? 3150.12 N","89? 5026.96 E","Slopy","Black","Loam"
"2897","2897","600","27? 29 25.66 N","89? 45 0.32 E","Plain or Flat","Black","Loam"
"2898","2898","600","27? 29 25.66 N","89? 45 0.32 E","Plain","Black","Loam"
"2899","2899","600","27? 29 25.66 N","89? 45 0.32 E","Plain or Flat","Black","Loam"
"2900","2900","600","27? 29 25.66 N","89? 45 0.32 E","plain","Black","Loam"
"2901","2901","1320","26.884 N","89?551.32 E","Slopy","Black","sandy loam"
"2902","2902","2400","27? 54.7 N","89? 655 E","Slopy","Black","Loam"
"2903","2903","1383","27? 3150.12 N","89? 5026.96 E","slopy","Black","Loam"
"2904","2904","1383","27? 3150.12 N","89? 5026.96 E","Slopy","Black","Loam"
"2905","2905","1383","27? 3150.12 N","89? 5026.96 E","Slopy","Black","Loam"
"2906","2906","1383","27? 3150.96 N","89? 5026.96 E","Slopy","Black","Loam"
"2907","2907","1289","27? 3554.49 N","89? 5055.66 E","Slightly Slopy","Gray","sandy loam"
"2908","2908","1289","27? 3554.49 N","89? 5055.66 E","Slightly Slopy","Gray","Sandyy loamy"
"2909","2909","1289","27? 3554.46 N","89? 5055.66 E","Slightly Slopy","Gray","Sandyy laom"
"2910","2910","1289","27? 3554.49 N","89? 5054.66 E","Slightly Slopy","Gray","Sandyy loam"
"2911","2911","1249","27? 3501.85 N","89? 5123.80 E","Slopy","Gray","Loam"
"2912","2912","1249","27? 3501.85 N","89? 5123.80 E","Slopy","Gray","Loam"
"2913","2913","1249","27? 3501.85 N","89? 5123.80 E","Slopy","Gray","Loam"
"2914","2914","1871","27? 3226.22 N","89? 4808.83 E","Slopy","Gray","red"
"2915","2915","1871","27? 3226.22 N","89? 4808.83 E","Slopy","Gray","Clay loam"
"2916","2916","1871","27? 3226.22 N","89? 4808.83 E","Slopy","Gray","Clay loam"
"2917","2917","1871","27? 3226.22 N","89? 4808.83 E","Slopy","Gray","Sandyy loam"
"2918","2918","1826","27? 3206.07 N","89? 4810.14 E","Slopy","Gray","Laomy"
"2919","2919","2016","27? 3203.89 N","89? 4634.74 E","Slopy","Gray","Loam"
"2920","2920","1885","27? 3252.93 N","89? 5039.17 E","Steep Slop","Black","Loam"
"2921","2921","1885","27? 3252.93 N","89? 5039.17 E","Steep Slop","Black","Loam"
"2922","2922","2060","27? 3250.76 N","89? 4616.75 E","Steep Slop","Gray","loamy"
"2923","2923","2060","27? 3250.76 N","89? 4616.75 E","Steep Slop","Gray","Loam"
"2924","2924","2060","27? 3250.76 N","89? 4616.75 E","Steep Slop","Gray","Loam"
"2925","2925","2060","27? 3259.76 N","89? 4616.75 E","Steep Slop","Gray","Loam"
"2926","2926","2129","27? 3257.44 N","89? 4616.05 E","Steep Slop","Gray","Loam"
"2927","2927","2129","27? 293257.44 N","89? 4616.05 E","Steep Slop","Gray","Loam"
"2928","2928","2129","27? 3257.44 N","89? 4616.05 E","Steep Slop","Gray","Loam"
"2929","2929","2129","27? 4616.44 N","89? 4616.05 E","Steep Slop","Gray","Loam"
"2930","2930","2129","27? 3257.44 N","89? 4616.05 E","Steep Slop","Gray","Loam"
"2931","2931","2129","27? 3257.44 N","89? 4616.05 E","Steep Slop","Gray","Loam"
"2932","2932","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2933","2933","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2934","2934","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2935","2935","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2936","2936","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2937","2937","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2938","2938","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2939","2939","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2940","2940","600","27? 29 25.66 N","89? 45 0.32 E","Plain or Flat","Black","NIl"
"2941","2941","700","27? 29 25.66 N","89? 45 0.32 E","Plan","Black","Clay loam"
"2942","2942","1265","27? 3722.152 N","89? 5207.194 E","Slopy","Nill","Nil"
"2943","2943","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2944","2944","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2945","2945","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"2946","2946","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2947","2947","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2948","2948","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2949","2949","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2950","2950","0","27? 29 25.66 N","89? 45 0.32 E","nil","Nill","Nil"
"2951","2951","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2952","2952","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2953","2953","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2954","2954","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2955","2955","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2956","2956","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2957","2957","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2958","2958","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2959","2959","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2960","2960","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2961","2961","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"2962","2962","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2963","2963","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2964","2964","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2965","2965","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2966","2966","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2967","2967","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2968","2968","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2969","2969","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2970","2970","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2971","2971","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","nil"
"2972","2972","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2973","2973","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2974","2974","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2975","2975","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2976","2976","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"2977","2977","1685","27? 69.56.5 N","90? 49 .01.2 E","Flat","Black","sandy loam"
"2978","2978","1655","27? 10.12. N","90? 48.55.0 E","flat","Black","sandy laomy"
"2979","2979","1676","27? 10.12.4 N","90? 48.55.7 E","flat","Black","Loam"
"2980","2980","1719","27? 48.55.1 N","90? 48.55.1 E","Flat","Brown","Clay"
"2981","2981","1706","27? 10.06.8 N","90? 48.5.9 E","Flat","Brown","loamy"
"2982","2982","1160","27? 06.5.17 N","90? 48.02.7 E","Flat","Brown","Clay"
"2983","2983","1160","27? 66.51.7 N","90?48.21.2 E","flat","Brown","Clay"
"2984","2984","1160","27? 0651.7.66 N","90? 48.21.32 E","flat","Brown","sandy laom"
"2985","2985","1160","27? 06.51.7 N","90? 48.12.0 E","flat","Brown","Loam"
"2986","2986","1160","27? 06.57.7 N","90? 48.02.2 E","flat","Brown ","Clay"
"2987","2987","1160","27? 06.51.7 N","90? 48.2 E","slope","Black","loamy"
"2988","2988","1136","27? 06.51.7 ","90? 48.1.9 E","Flat","Brown","loamy"
"2989","2989","1178","27? 06.45.2 N","90? 47.58.4 E","Flat","Brown","Clay"
"2990","2990","1145","27? 06.50.8 N","90? 47.57.7 E","Flat","Brown","sandy Loam"
"2991","2991","1287","27? 5.58 N","90? 47.19.9 E","Flat","Brown","sandy loam"
"2992","2992","1262","27? 07.15.5 N","90? 46.55.4 E","Slope","Brown","sandy Loam"
"2993","2993","1401","27? 11.38.5 N","90? 42.57 E","Almost flat","Brown","sandy loam"
"2994","2994","1401","27? 42.57 N","90? 42.57 E","Almost flat","Brown","Loam"
"2995","2995","1395","27? 11.37.6 N","90? 42.59.8 E","Almost flat","Brown","sandy laom"
"2996","2996","1395","27? 11.37 N","90? 42.59.8 E","Almost flat","Brown","sandy loam"
"2997","2997","1371","27? 11.35.8 N","90? 42.55.1 E","Almost flat","Brown","sandy loam"
"2998","2998","1348","27? 11.36.2 N","90?42.57.5 E","Almost flat","Brown","Clay"
"2999","2999","1372","27? 11.35.2 N","90?42.35.4 E","Almost flat","Brown","Clay"
"3000","3000","1379","27? 11.36.9 N","90? 42.57.6 E","almost flat","Brown","clay"
"3001","3001","1364","27? 11.36.8 N","90? 42.58.6 E","Almost flat","Brown","Clay"
"3002","3002","1243","27? 3.08.0 N","90? 50.48.8 E","slopy","Brown","Loam"
"3003","3003","1312","27? 09.015 N","091? 29.280 E","Gentle","Black","Sandyy clay"
"3004","3004","1312","27? 09.015 N","091? 29.28 E","gentle slope","Black","sandy clay"
"3005","3005","1312","27? 09.015 N","091?29.280 E","Slightly Slopy","Black","Sandyy clay"
"3006","3006","1312","27? 091.015 N","091? 29.280 E","Slope","Black","sandy clay"
"3007","3007","1312","27? 09.015 N","091? 29.280 E","Slope","Black","sandy clay"
"3008","3008","1312","27? 09.015N ","91? 29.280E ","Slope","Black","sandy clay"
"3009","3009","1312","27? 09.015N ","91? 29.280E ","Slope","Black","sandy clay"
"3010","3010","1312","27? 09.015 N","091?29.280 E","Slope","black","sandy clay"
"3011","3011","1312","27? 09.015 N","091 29.280 E","slope","Black","sandy clay"
"3012","3012","1562","27? 09.183 N","091? 28.998 E","Slope","Gray","Clay loam"
"3013","3013","1562","27? 09.183 N","091? 28.998 E","Slope","Black","Clay loam"
"3014","3014","1562","27? 09.183 N","091? 21.998 E","Slope","Black","Clay loam"
"3015","3015","1562","27? 09.183 N","091? 28.998 E","Slope","Black","Clay loam"
"3016","3016","1562","27? 09.183 N","091? 28.998 E","Slope","Black","Clay loam"
"3017","3017","1562","27? 09.998 N","091? 28.998 E","Slope","Black","Clay loam"
"3018","3018","1562","27? 09.988 N","091? 28.998 E","Slope","Black","Clay loam"
"3019","3019","1562","27? 09.99866 N","091? 28.998 E","Slope","Black","Clay loam"
"3020","3020","1562","27? 09.183 N","091? 28.998 E","Slope","Black","Clay Loam"
"3021","3021","0","27? 29 25.66 N","89? 45 0.32 E","NIl","Nill","Nil"
"3022","3022","1562","27? 09.183 N","091? 28.998 E","slope","Black","Clay loam"
"3023","3023","1775","27? 10.287 N","091? 29.100 E","Almost flat","Brown","Silty clay"
"3024","3024","1775","27? 10.28.7 N","091? 29.100 E","Almost flat","Brown","Slty clay"
"3025","3025","1775","27? 10.28.7 N","091? 29.100 E","almost flat","Brown","silty clay"
"3026","3026","1393","27? 08.71.8 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3027","3027","1393","27? 29.718 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3028","3028","1393","27? 08.71.8N","91? 29.90.3E  ","Flat","Brown","Silty clay"
"3029","3029","1393","27? 08.71.8 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3030","3030","1393","27? 08.718 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3031","3031","1393","27? 08.718 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3032","3032","1393","27? 08.90.3 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3033","3033","1393","27? 08.71.8 N","091?29.90.3 E","Flat","Brown","Silty clay"
"3034","3034","1393","27? 08.71.8 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3035","3035","1393","27? 08.71.8 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3036","3036","1393","27? 08.71.8 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3037","3037","1393","27? 08.71.8 N","091? 29.90.3 E","Flat","Brown","Silty clay"
"3038","3038","1679","27? 08.81.6 N","091? 30.54.3 E","Flat","Reddish","Clay"
"3039","3039","1679","27? 08.81.6 N","091? 30.54.3 E","Flat","Reddish","Clay"
"3040","3040","1679","27? 08.81.6 N","091? 30.54.3 E","Flat","Reddish","Clay"
"3041","3041","1639","27? 08.81.6 N","091? 30.54.3 E","Flat","Reddish","Clay"
"3042","3042","1679","27? 08.81.6 N","091? 80.54.3 E","Flat","Reddish","Clay"
"3043","3043","1679","27? 08.816 N","091? 30..543 E","Almost flat","Black","Clay"
"3044","3044","1679","27? 08.816 N","091? 30 .543 E","Almost flat","Reddish","clay"
"3045","3045","2118","27? 10. 145 N","091? 30. 962 E","Gently udulatin","Brown","Silty clay"
"3046","3046","2118","27? 10.145 N","091? 30.962E","Gently undulati","Brown","Silty clay"
"3047","3047","2118","27? 27.145  N","091? 30 .962 E","Gently undulati","Brown","Silty clay"
"3048","3048","2118","27? 10.145 N","091? 30.962 E","Gently undulati","Brown","Silty clay"
"3049","3049","2118","27? 10.145N ","91? 30.962E ","Gently undulati","Brown","Silty clay"
"3050","3050","1471","27? 08.624 N","091? 31.976 E","Flat","Brown","Silty loam"
"3051","3051","1471","27? 08.624 N","091? 31.976 E","flat","Brown","silty loam"
"3052","3052","1471","27? 08.624  N","091? 31.976  E","flat","Brown"," silty loam"
"3053","3053","1471","27? 08.624 N","091? 31.976 E","flat","Brown","silty loam"
"3054","3054","1471","27? 08.624 N","091? 31.976 E","flat","Brown","silty loam"
"3055","3055","1471","27? 08.624 N","091? 31.976 E","Flat","Brown"," Silty loam"
"3056","3056","1471","27? 08.624 N","091? 31.976 E","Flat","Brown","Silty loam"
"3057","3057","1764","27? 09.004 N","091? 31.495 E","Steep","Brown","Clay"
"3058","3058","1764","27? 09.004 N","091? 31.495 E","Steep Slop","Brown","Clay"
"3059","3059","1764","27? 09.004 N","091? 31.495 E","Steep Slop","Brown","Clay"
"3060","3060","2008","27? 09.511 N","091? 32.607 E","Steep","Reddish","Silty clay"
"3061","3061","2008","27? 09.011 N","091? 32.607 E","Steep Slop","Reddish","Silty clay"
"3062","3062","2008","27? 09.511 N","091? 33.607 E","Steep","Reddish","Silty Clay"
"3063","3063","2008","27?09.511 N","091? 32.607 E","Steep","Reddish","Silty clay"
"3064","3064","2008"," 27? 09.5 11 N","091? 24.607 E","Steep","Reddish"," Silty Clay"
"3065","3065","2008","27? 09.511 N","091? 33.607 E","Steep","Reddish","Silty Clay"
"3066","3066","2008","27? 09.511 N","091? 32.607 E","Steep","Reddish","Stilty clay"
"3067","3067","1973","27? 09.472 N","091 ? 32.405 E","Flat","Reddish","Silty clay"
"3068","3068","1614","27? 08.636 N","091? 32.736 E","Flat","Black","Sandyy loam"
"3069","3069","1614","27? 08.630 N","091? 32.736 E","Flat","Black","Sandyy loam"
"3070","3070","1614","27? 08.636 N","091? 32.736 E","Flat","Black","Sandyy Loam"
"3071","3071","1614","27? 08.636 N","091?32.736 E","Flat","Black","Sandyy loam"
"3072","3072","1614","27? 08.636 N","091? 32.736 E","Flat","Black","Sandyy loam"
"3073","3073","1614","27? 08.636 N","091? 32.736 E","Flat","Black","sandy loam"
"3074","3074","1614","27? 08.636 N","091?32.236 E","Flat","Black","sandy laom"
"3075","3075","1614","27? 08.636 N","091? 32.736 E","Flat","Black","sandy loam"
"3076","3076","1614","27? 08.636 N","091? 32.736 E","Flat","Black","sandy loam"
"3077","3077","1614","27? 08.636 N","091? 32.736 E","Flat","Black","sandy loam"
"3078","3078","1614","27? 08.636 N","091? 32.736 E","Flat","Black","sandy loam"
"3079","3079","1279","27? 08.011 N","091? 31.329 E","Flat","Reddish","Clay loam"
"3080","3080","1279","27? 08.011 N","091? 31.329 E","Flat","Reddish","Clay loam"
"3081","3081","1279","27? 08.011 N","091? 31.329 E","Flat","Reddish","Clay loam"
"3082","3082","3839","28? 03 44.12 N","89? 40 57.01 E","Gently undulati","Reddish gray","Loam clay"
"3083","3083","3839","28? 03 47.48  N","89? 41 02.34 E","Gently undulati","Reddish gray","Loam clay"
"3084","3084","3816","28? 03 46.75  N","89? 40 47.63 E","Flat","Gray ","Loam soil"
"3085","3085","2200","27? 54 17.54N  ","89? 43  54.74E  ","Undulating","Black","Loam clay"
"3086","3086","2200","27? 54 17.54N  ","89? 43  54.74E   ","Undulating","Black","Loam clay"
"3087","3087","2200","27? 54 17.54  N","89? 43  54.74 E","Undulating","Black","Loam clay"
"3088","3088","2200","27? 54 17.54  N","89? 43  54.74  E","Undulating","Black","Loam clay"
"3089","3089","2200","27? 54 17.54N   ","89? 43  54.74E ","Undulating","Black","Loam clay"
"3090","3090","2200","27? 54 17.54  N","89? 43  54.74   E","Undulating","Black","loamy clay"
"3091","3091","1595","27? 07.687 N","091? 32.144 E","Slopy","Black","Silty clay"
"3092","3092","1595","27? 07.687 N","091? 32.144 E","Slopy","Black","Silty loam"
"3093","3093","1595","27? 07.687 N","091?34.144 E","Slopy","Black","silty loam"
"3094","3094","1595","27? 07.687 N","091? 32.144 E","Slopy","Black","Silty loam"
"3095","3095","1595","27? 07.687 N","091?32.144 E","Slopy","Black","Clay loam"
"3096","3096","1595","27? 07.687 N","091?32.144 E","Slopy","Black","Clay loam"
"3097","3097","1770","27? 07.393 N","091? 33.626 E","Flat","Brown","Silty loam"
"3098","3098","1770","27? 07.393 N","091? 33.626 E","Flat","Brown","Slity clay"
"3099","3099","1681","27? 07.216 N","091? 31.344 E","Flat","Reddish","Clay loam"
"3100","3100","1681","27? 07.216 N","091? 31.344 E","Flat","Reddish","Clay loam"
"3101","3101","1681","27? 07.216 N","091?31.344 E","Flat","Reddish","Clay loam"
"3102","3102","1681","27? 31.344 N","091? 31.344 E","Flat","Reddish","Clay loam"
"3103","3103","1681","27? 07.216 N","091? 31.344 E","flat","Reddish","Clay loam"
"3104","3104","1702","27? 07.166N","091?31.434 E","Slopy","Reddish","Loam"
"3105","3105","1702","27?07.1 66 N","091?31 .434 E","Slopy","Reddish","Loam"
"3106","3106","2116","27? 06.441 N","091? 32.474 E","Flat","Black","Silty clay"
"3107","3107","1638","27? 07.253 N","091? 30.043 E","Flat","Brown","Slity loam"
"3108","3108","1638","27? 07.253 N","091? 30.043 E","Flat","Brown","Silty loam"
"3109","3109","1638","27? 07.253 N","091?30.043 E","flat","Brown","Silty loam"
"3110","3110","1638","27?07.253 N","091? 30.043 E","Flat","Brown","Slity loam"
"3111","3111","1638","27? 07.253 N","091?30.043 E","flat","Brown","Loam"
"3112","3112","1813","27? 07.169 N","091? 29.690 E","Flat","Reddish","Clay loam"
"3113","3113","1813","27? 29.690 N","091? 29.690 E","Flat","Reddish","Clay loam"
"3114","3114","1813","27? 07.169 N","091? 29.690 E","flat","Reddish","Clay loam"
"3115","3115","1813","27? 07.169 N","091? 29.690 E","Flat","Reddish","Clay loam"
"3116","3116","1813","27? 07.169 N","091? 29.690 E","Flat","Reddish","Clay loam"
"3117","3117","1560","27? 18.149 N","091? 14.100 E","Flat","Reddish Brown","Clay"
"3118","3118","1255","27? 18.714 N","091? 13.631 E","Flat","Gray","Clay"
"3119","3119","1577","27? 18.140 N","091?14.140 E","Flat","Gray","Clay"
"3120","3120","2046","27? 18.993 N","091? 14.993 E","Flat","Gray","Clay"
"3121","3121","1296","27? 18.858 N","091? 13.697 E","Flat","Reddish","Clay"
"3122","3122","1151","27? 18.815 N","091? 13.456 E","Flat","Gray","Clay"
"3123","3123","1850","27? 18.943 N","091? 14.536 E","Flat","Gray","Clay"
"3124","3124","996","27? 19.359 N","091? 13.165 E","Flat","Gray","Clay"
"3125","3125","1255","27? 18.764 N","091? 13.625 E","flat","Gray","Clay"
"3126","3126","1830","27? 17.940 N","091?14.530 E","Fat","Gray","Clay"
"3127","3127","1681","27? 18.289 N","091?14.404 E","Flat","Gray","Clay"
"3128","3128","1355","27? 18.678 N","091?13.825 E","Flat","Reddish Brown","Clay"
"3129","3129","1321","27? 18.901 N","091?13.751 E","Flat","Gray","Clay"
"3130","3130","950","27? 19.436 N","091?13.013 E","Flat","Gray","Clay"
"3131","3131","1031","27? 18.761 N","091? 13.213 E","Flat","Reddish","Clay"
"3132","3132","1908","27? 18.651 N","091? 14.758 E","Flat","Gray","Clay"
"3133","3133","1830","27? 18.943 N","091? 14.536 E","Flat","Gray","Clay"
"3134","3134","1836","27? 17.942 N","091? 14.536 E","Flat","Gray","Clay"
"3135","3135","319","27? 54.576 N","91? 31.654 E","Flat","Reddish","Clay"
"3136","3136","319","26? .54.576 N","90? 31.654 E","Flat","Reddish","Clay"
"3137","3137","319","26? 54.576 N","90? 31.654 E","Flat","Reddish","Clay"
"3138","3138","319","26?54.576 N","90? 31.634 E","Flat","Reddish","Clay"
"3139","3139","119","26? 54  576 N","90? 31  654 E","Flat","Reddish","Clay"
"3140","3140","315","26? 54  576 N","090? 31  634 E","Flat","Reddish","Clay"
"3141","3141","317","26? 54  552  N","090? 31  667  E","Flat","Reddish","Clay"
"3142","3142","317","26?  54  552 N","090? 31 667  E","Flat","Reddish","Clay"
"3143","3143","311","28? 54  516  N","090? 31 660  E","Flat","Reddish","Clay"
"3144","3144","258","26? 54  383  N","90? 31  274  E","Flat","Gray","Sandyy loam"
"3145","3145","263","26? 54   508 N","90 ? 31 372  E","Flat","Gray","Sandyy loam"
"3146","3146","261","26? 52  813 N","90? 31 752  E","Flat","Gray","Sandyy loam"
"3147","3147","261","26? 52  813  N","90? 31  752  E","Flat","Gray","Sandyy loam"
"3148","3148","261","26? 52  813  N","90? 31  752  E","Flat","Gray","Sandyy loam"
"3149","3149","261","26? 52  813  N","90? 31 752  E","Flat","Gray","Sandyy loam"
"3150","3150","261","26? 52  813  N","90 ? 31  752   E","Flat","Gray","Sandyy loam"
"3151","3151","261","26? 52  813  N","90? 31  752  E","Flat","Gray","Sandyy loam"
"3152","3152","261","26? 52  813  N","90? 31 752   E","Flat","Gray","Sandyy loam"
"3153","3153","267","26? 52  854  N","90? 31  991  E","Flat","Gray","Sandyy loam"
"3154","3154","267","26? 52  854  N","90 ? 31  991  E","Flat","Gray","Sandyy loam"
"3155","3155","267","26? 52  854  N","90 31 991? E","Flat","Gray","Sandyy loam"
"3156","3156","267","26? 52 854  N","90 ? 31  991  E","Flat","Gray ","Sandyy loam"
"3157","3157","267","26? 52 854 N","90? 31 991 E","Flat","Gray","Sandyy loam"
"3158","3158","267","26? 52.954 N","90? 81.991 E","Flat","Gray","sandy loam"
"3159","3159","265","26? 52.593 N","90?31.446 E","Flat","Reddish","Clay"
"3160","3160","286","26? 52.630 N","90?31.286 E","Flat","Reddish","Clay"
"3161","3161","247","26? 52.345 N","90? 31.956 E","Flat","Reddish","Clay"
"3162","3162","247","26? 52.3666 N","90? 32.480 E","Flat","Reddish","Clay"
"3163","3163","264","26? 51.980 N","90? 31.084 E","Flat","Reddish","Clay"
"3164","3164","264","26? 5.980 N","90? 31.084 E","Flat","Reddish","Clay"
"3165","3165","273","26? 51.986 N","90? 51.986 E","Flat","Reddish","Clay"
"3166","3166","266","26? 52.512 N","90? 31.861 E","flat","Reddish","Clay"
"3167","3167","265","26? 82.513 N","90? 31.289 E","Flat","Reddish","Clay"
"3168","3168","265","26? 31.513 N","90?31.283 E","Flat","Reddish","Clay"
"3169","3169","265","26? 31.513 N","90? 31.289 E","Flat","Reddish","Clay"
"3170","3170","255","26? 52.096 N","90? 31.507 E","Flat","Reddish","Clay"
"3171","3171","225","26? 51 66.6 N","90? 31 37.5 E","Plain or Flat","Reddish","clay"
"3172","3172","289","26? 51 59.0 N","90? 31 35.5 E","Flat","Reddish","Clay"
"3173","3173","260","26? 51 604 N","90? 31 38.2 E","Plain or Flat","Reddish","Clay"
"3174","3174","260","26? 51 60.4 N","90? 31 38.2 E","Plain or Flat","Reddish","Clay"
"3175","3175","164","26? 51 63.7 N","90? 31 36.3 E","Plain or Flat","Reddish","Clay"
"3176","3176","264","26? 51 63.7 N","90? 31 36.3 E","Plain or Flat","Reddish","Clay"
"3177","3177","264","26? 51 63.7 N","90? 31 36.3 E","Plain or Flat","Reddish","Clay"
"3178","3178","264","26? 51 63.7 N","90? 31 36.3 E","Plain or Flat","Reddish","Clay"
"3179","3179","264","26? 51 63.7 N","90? 31 36.3 E","Plain or Flat","Reddish","Clay"
"3180","3180","259","26? 51 70.9 N","90? 30 99.9 E","Plain or Flat","Reddish","Clay"
"3181","3181","259","26? 51 70.9 N","90? 30 99.9 E","Plain or Flat","Reddish","Clay"
"3182","3182","259","26? 51 70.9 N","90? 30 99.9 E","Steep Slop","Black","Clay"
"3183","3183","259","26? 51 70.9 N","90? 30 99.9 E","Steep Slop","Reddish","Clay"
"3184","3184","259","26? 51 70.9 N","90? 30 99.9 E","Steep Slop","Reddish","Clay"
"3185","3185","249","26? 51 48.5 N","90? 31 25.5 E","Steep Slop","Reddish","Clay"
"3186","3186","254","26? 51 65.8 N","90? 30  98.9E","Plain or Flat","Reddish","clay"
"3187","3187","254","26? 51 65.8 N","90? 30 98.9 E","Plain or Flat","Reddish","clay"
"3188","3188","249","26? 51 58.8 N","91? 31 0.08 E","Plain or Flat","Reddish","Clay"
"3189","3189","249","26? 51 58.8 N","91? 31 0.08 E","Plain or Flat","Reddish","Clay"
"3190","3190","249","26? 51 58.8 N","91? 31 0.08 E","Plain or Flat","Reddish","Clay"
"3191","3191","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3192","3192","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3193","3193","0","27? 29 25.66 N","89? 45 0.32 E","NIl","Nill","Nil"
"3194","3194","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3195","3195","1955","27? 3646.579 N","89? 5647.350 E","Slightly Slopy","Gray","Loam"
"3196","3196","1900","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3197","3197","1900","27? 29 25.66 N","89? 45 0.32 E","nil","Nill","Nil"
"3198","3198","1400","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3199","3199","1061","26? 51.27.4 N","091? 15.13.9 E","Almost flat","Gray","sandy loam"
"3200","3200","1061","26? 51.27.4 N","091? 15.13.9 E","Almost flat","Gray","Sandyy loam"
"3201","3201","1061","26? 5127.4 N","091? 1527.4 E","Almost flat","Gray","sandy loam"
"3202","3202","1061","26? 5127.4 N","091?1513.9 E","Almost flat","Gray","sandy loam"
